"location_name","latitude","longitude","date_time","five_minute_rainfall"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 16:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 16:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 16:40:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 16:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 17:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 17:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 17:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 17:30:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 17:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 17:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 17:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 18:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-04-25 19:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 09:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 10:05:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 13:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 14:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 15:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 15:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 15:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 15:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 15:45:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 15:50:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 15:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 16:00:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 16:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 16:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 16:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 16:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-04 16:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 10:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 10:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 11:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 11:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 12:35:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 12:40:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 12:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 13:40:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 13:45:00","0.24"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 13:50:00","0.28"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 13:55:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 14:00:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 14:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 14:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 16:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 16:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:10:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:15:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:20:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:25:00","0.09"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:30:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:35:00","0.06"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:40:00","0.05"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:45:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 17:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 18:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 18:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 18:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 18:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-05-20 18:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-15 15:00:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-15 15:05:00","0.16"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-15 15:10:00","0.34"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-15 15:15:00","0.14"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-15 15:20:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-15 15:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-15 15:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-18 02:55:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-18 03:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-18 03:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-18 03:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-18 03:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-18 03:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-18 03:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-18 03:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 05:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 07:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 10:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 11:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 11:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 12:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 17:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 18:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 19:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 19:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 19:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 21:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-19 22:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-20 00:05:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-21 00:05:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-22 00:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-06-22 01:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 16:25:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 16:30:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 16:35:00","0.06"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 16:40:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 16:45:00","0.2"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 16:50:00","0.14"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 16:55:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:35:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:40:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:45:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:50:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 17:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 18:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 18:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 18:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 18:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 18:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 18:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 18:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 18:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 19:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 19:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 19:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 19:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 19:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 19:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-04 20:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-05 04:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-05 04:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-05 04:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-05 04:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-05 05:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-05 06:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-06 05:40:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-06 05:45:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-06 06:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-06 06:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-06 06:20:00","0.05"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-06 06:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-06 06:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-06 07:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 00:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 00:20:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 00:25:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 12:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 13:35:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 13:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 13:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 15:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 15:10:00","0.29"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 15:15:00","0.1"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 15:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 15:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 16:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 16:10:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 16:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-07 16:20:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 11:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 11:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 11:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 12:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 12:35:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 12:40:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 12:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 13:15:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 13:20:00","0.09"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 13:25:00","0.23"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 13:30:00","0.14"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 13:35:00","0.05"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 13:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 13:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 13:50:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-07-09 14:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-05 12:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-05 12:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-11 00:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-11 04:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-11 17:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-11 17:35:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-11 17:40:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 10:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 10:30:00","0.28"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 10:35:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 11:10:00","0.09"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 11:15:00","0.08"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 11:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 11:45:00","0.1"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 11:50:00","0.31"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 11:55:00","0.21"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 12:00:00","0.05"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-08-12 12:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 09:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 09:25:00","0.23"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 09:30:00","0.13"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 09:35:00","0.09"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 09:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 11:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 11:30:00","0.16"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 11:35:00","0.13"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 11:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 11:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 20:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 20:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-04 20:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:05:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:10:00","0.09"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:15:00","0.32"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:20:00","0.3"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:25:00","0.24"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:30:00","0.14"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:35:00","0.05"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:45:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:50:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 14:55:00","0.06"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:00:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:05:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:10:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:15:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:35:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 15:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 16:00:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 16:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 16:10:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 16:15:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 16:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-06 16:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-07 00:10:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-07 07:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 02:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 02:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 02:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 02:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 02:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:00:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:20:00","0.1"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:25:00","0.17"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:30:00","0.05"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:40:00","0.05"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 03:55:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:05:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:15:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:20:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:25:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:30:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:45:00","0.09"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:50:00","0.06"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 04:55:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 05:00:00","0.05"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 07:45:00","0.29"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 08:00:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 08:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 08:10:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-09 09:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 04:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 04:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 05:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 05:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 05:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 05:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 05:35:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 05:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 05:50:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 05:55:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 06:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 06:05:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 06:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 06:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 06:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 06:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 06:55:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 07:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 07:45:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 08:15:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 08:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 08:25:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 08:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 08:40:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 09:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 10:05:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 10:10:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 10:15:00","0.09"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 11:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 11:30:00","0.19"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 12:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 12:15:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 12:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 12:45:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 12:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:05:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:10:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:15:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:20:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:25:00","0.02"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:35:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 13:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 14:00:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-10 21:30:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 15:30:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 15:35:00","0.08"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 15:40:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 15:45:00","0.04"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 15:50:00","0.01"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 18:20:00","0.03"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 18:25:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 18:30:00","0.17"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 18:35:00","0.07"
"Sulphur Springs Road Dam","29.34548","-98.27727","2018-09-11 18:40:00","0.01"
